公司代號名稱,資料來源,期別,董事會決議通過股利分派日,股東會日期,期初未分配盈餘/待彌補虧損(元),本期淨利(淨損)(元),可分配盈餘(元),分配後期末未分配盈餘(元),股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積、資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積、資本公積轉增資配股(元/股),股東配發-股東配股總股數(股),董監酬勞(元),員工紅利-現金紅利金額(元),員工紅利-股票紅利金額(元),員工紅利-股票紅利股數(股),員工紅利-股票紅利股數佔盈餘轉增資之比例(%),有無全數分派員工股票紅利而股東未配發股票股利之情事,股東會對於員工紅利及董監酬勞之決議情形與原董事會通過擬議內容之差異原因及合理性,普通股每股面額
1708 - 東鹼,股東會確認,1,,104/05/14,"1,331,055,100","649,778,207","1,898,770,984","1,550,734,504",1.5,0,"261,027,360",0.5,0,"8,700,912","17,544,012","38,012,025",0,0,0,無,,新台幣                 10.0000元
1708 - 東鹼,董事會通過,1,104/03/23,104/05/14,"1,331,055,100","649,778,207","1,898,770,984","1,550,734,504",1.5,0,"261,027,360",0.5,0,"8,700,912","17,544,012","38,012,025",0,,,無,,新台幣                 10.0000元
1709 - 和益化工,股東會確認,1,,104/06/15,"421,354,744","186,744,796","603,878,323","345,918,599",0.6,0,"257,959,724",0,0,0,"5,042,110","5,042,110",0,0,,無,,新台幣                 10.0000元
1709 - 和益化工,董事會通過,1,104/03/23,104/06/15,"421,354,744","186,744,796","603,878,323","345,918,599",0.6,0,"257,959,724",0,0,0,"5,042,110","5,042,110",0,,,無,,新台幣                 10.0000元
1710 - 東聯,股東會確認,1,,104/06/09,"1,091,473,963","115,882,419","1,183,560,978","297,857,949",1,0,"885,703,029",0,0,0,"9,130,959","18,261,918",0,0,0,無,,新台幣                 10.0000元
1710 - 東聯,董事會通過,1,104/03/18,104/06/09,"1,091,473,963","115,882,419","1,183,560,978","297,857,949",1,0,"885,703,029",0,0,0,"9,130,959","18,261,918",0,,,無,,新台幣                 10.0000元
1711 - 永光化學,股東會確認,1,,104/06/11,"239,226,227","578,434,029","748,358,174","251,530,756",0.5,0,"248,413,708",0.5,0,"24,841,371","11,568,680","28,921,701",0,0,,無,,新台幣                 10.0000元
1711 - 永光化學,董事會通過,1,104/03/26,104/06/11,"239,226,227","578,434,029","748,358,174","251,530,756",0.5,0,"248,413,708",0.5,0,"24,841,371","11,568,680","28,921,701",0,,,無,,新台幣                 10.0000元
1712 - 興農,股東會確認,1,,104/06/18,"667,463,164","506,504,847","1,165,268,312","856,857,225",0.89547985,0,"308,411,087",0,0,0,"22,792,718","4,558,544",0,0,0,無,,新台幣                 10.0000元
1712 - 興農,董事會通過,1,104/03/20,104/06/18,"667,463,164","506,504,847","1,165,268,312","856,857,225",0.9,0,"308,411,087",0,0,0,"22,792,718","4,558,544",0,,,無,,新台幣                 10.0000元
1713 - 國化,股東會確認,1,,104/06/23,"81,087,989","92,000,528","162,023,940","79,000,505",0.55,0,"83,023,435",0,0,0,"828,005","4,140,024",0,0,,無,,新台幣                 10.0000元
1713 - 國化,董事會通過,1,104/03/25,104/06/23,"81,087,989","92,000,528","162,023,940","79,000,505",0.55,0,"83,023,435",0,0,0,"828,005","4,140,024",0,,,無,,新台幣                 10.0000元
1714 - 和桐化學,股東會確認,1,,104/06/23,"491,319,600","-395,328,847","96,480,077","96,480,077",0,0,0,0,0,0,0,0,0,0,,無,,新台幣                 10.0000元
1714 - 和桐化學,董事會通過,1,104/04/30,104/06/23,"491,319,600","-395,328,847","96,480,077","96,480,077",0,0,0,0,0,0,0,0,0,,,無,,新台幣                 10.0000元
面額新台幣10元之公司,,,,,,,,,,,,,,,,,,,,,,
公司代號名稱,資料來源,期別,董事會決議通過股利分派日,股東會日期,期初未分配盈餘/待彌補虧損(元),本期淨利(淨損)(元),可分配盈餘(元),分配後期末未分配盈餘(元),股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積、資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積、資本公積轉增資配股(元/股),股東配發-股東配股總股數(股),董監酬勞(元),員工紅利-現金紅利金額(元),員工紅利-股票紅利金額(元),員工紅利-股票紅利股數(股),員工紅利-股票紅利股數佔盈餘轉增資之比例(%),有無全數分派員工股票紅利而股東未配發股票股利之情事,股東會對於員工紅利及董監酬勞之決議情形與原董事會通過擬議內容之差異原因及合理性,普通股每股面額
1717 - 長興材料,股東會確認,1,,104/06/10,"2,242,126,247","2,303,471,201","4,275,463,137","2,435,558,890",1.8,0,"1,839,904,247",0,0,0,"8,000,000","103,656,204",0,0,0,無,,新台幣                 10.0000元
1717 - 長興材料,董事會通過,1,104/03/20,104/06/10,"2,242,126,247","2,303,471,201","4,275,463,137","2,435,558,890",1.8,0,"1,839,904,247",0,0,0,"8,000,000","103,656,204",0,,,無,,新台幣                 10.0000元
1718 - 中纖,股東會確認,1,,104/06/09,"2,158,979,662","1,084,266,404","3,007,397,180","3,007,397,180",0,0,0,0,0,0,0,0,0,0,0,無,,新台幣                 10.0000元
1718 - 中纖,董事會通過,1,104/03/26,104/06/09,"2,158,979,662","1,084,266,404","3,007,397,180","3,007,397,180",0,0,0,0,0,0,0,0,0,,,無,,新台幣                 10.0000元
1720 - 生達化學,股東會確認,1,,104/06/16,"70,501,978","374,235,282","399,720,065","310,372,020",0.5,0.5,"178,696,090",0,0,0,"9,876,543","3,292,181",0,0,,無,,新台幣                 10.0000元
1720 - 生達化學,董事會通過,1,104/05/05,104/06/16,"70,501,978","374,235,282","399,720,065","310,372,020",0.5,0.5,"178,696,090",0,0,0,"9,876,543","3,292,181",0,,,無,,新台幣                 10.0000元
1721 - 三晃,股東會確認,1,,104/04/28,"-78,329,033","7,630,560","-76,014,447","-76,014,447",0,0,0,0,0,0,0,0,0,0,0,無,,新台幣                 10.0000元
1721 - 三晃,董事會通過,1,104/03/10,104/04/28,"-78,329,033","7,630,560","-76,014,447","-76,014,447",0,0,0,0,0,0,0,0,0,,,無,,新台幣                 10.0000元
1722 - 台肥,股東會確認,1,,104/06/24,"117,568,311","3,068,345,649","2,896,139,417","740,139,417",2.2,0,"2,156,000,000",0,0,0,"45,389,474","68,084,210",0,0,0,無,,新台幣                 10.0000元
1722 - 台肥,董事會通過,1,104/03/27,104/06/24,"117,568,311","3,068,345,649","2,896,139,417","740,139,417",2.2,0,"2,156,000,000",0,0,0,"45,389,474","68,084,210",0,,,無,,新台幣                 10.0000元
1723 - 中碳,股東會確認,1,,104/06/12,"36,588,648","2,187,189,259","1,996,775,203","30,468,019",8.3,0,"1,966,307,184",0,0,0,"20,918,161","104,590,808",0,0,0,無,,新台幣                 10.0000元
1723 - 中碳,董事會通過,1,104/03/20,104/06/12,"36,588,648","2,187,189,259","1,996,775,203","30,468,019",8.3,0,"1,966,307,184",0,0,0,"20,918,161","104,590,808",0,,,無,,新台幣                 10.0000元
1724 - 台硝,股東會確認,1,,104/06/16,"265,046,172","40,857,310","298,986,887","273,424,107",0.2,0,"25,562,780",0,0,0,"1,715,633","1,715,633",0,0,0,無,,新台幣                 10.0000元
1724 - 台硝,董事會通過,1,104/03/30,104/06/16,"265,046,172","40,857,310","298,986,887","273,424,107",0.2,0,"25,562,780",0,0,0,"1,715,633","1,715,633",0,,,無,,新台幣                 10.0000元
1725 - 元禎,股東會確認,1,,104/06/02,"49,287,844","171,698,558","204,002,573","90,358,837",0.625,0,"113,643,736",0,0,0,"772,644","3,090,574",0,0,,無,,新台幣                 10.0000元
面額新台幣10元之公司,,,,,,,,,,,,,,,,,,,,,,
公司代號名稱,資料來源,期別,董事會決議通過股利分派日,股東會日期,期初未分配盈餘/待彌補虧損(元),本期淨利(淨損)(元),可分配盈餘(元),分配後期末未分配盈餘(元),股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積、資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積、資本公積轉增資配股(元/股),股東配發-股東配股總股數(股),董監酬勞(元),員工紅利-現金紅利金額(元),員工紅利-股票紅利金額(元),員工紅利-股票紅利股數(股),員工紅利-股票紅利股數佔盈餘轉增資之比例(%),有無全數分派員工股票紅利而股東未配發股票股利之情事,股東會對於員工紅利及董監酬勞之決議情形與原董事會通過擬議內容之差異原因及合理性,普通股每股面額
1725 - 元禎,董事會通過,1,104/03/13,104/06/02,"49,287,844","171,698,558","204,002,573","90,358,837",0.625,0,"113,643,736",0,0,0,"772,644","3,090,574",0,,,無,,新台幣                 10.0000元
1726 - 永記造漆,股東會確認,1,,104/06/12,"3,437,965,145","1,035,039,646","4,336,871,189","3,721,271,189",3.8,0,"615,600,000",0,0,0,"3,189,637","19,137,824",0,0,0,無,,新台幣                 10.0000元
1726 - 永記造漆,董事會通過,1,104/03/24,104/06/12,"3,437,965,145","1,035,039,646","4,336,871,189","3,721,271,189",3.8,0,"615,600,000",0,0,0,"3,189,637","19,137,824",0,,,無,,新台幣                 10.0000元
1727 - 中華化學,股東會確認,1,,104/06/18,"51,573,466","110,429,048","147,812,308","42,812,308",0.5,0,"52,500,000",0.5,0,"5,250,000","3,450,000","1,850,000",0,0,0,無,,新台幣                 10.0000元
1727 - 中華化學,董事會通過,1,104/03/24,104/06/18,"51,573,466","110,429,048","147,812,308","42,812,308",0.5,0,"52,500,000",0.5,0,"5,250,000","3,450,000","1,850,000",0,,,無,,新台幣                 10.0000元
1730 - 花仙子,股東會確認,1,,104/06/15,"134,427,081","114,702,888","237,659,680","146,741,694",1.7,0,"90,917,986",0,0,0,"700,000","6,800,000",0,0,0,無,,新台幣                 10.0000元
1730 - 花仙子,董事會通過,1,104/03/13,104/06/15,"134,427,081","114,702,888","237,659,680","146,741,694",1.7,0,"90,917,986",0,0,0,"700,000","6,800,000",0,,,無,,新台幣                 10.0000元
1731 - 美吾華,股東會確認,1,,104/06/16,"940,289","80,523,497","84,711,585","4,962,439",0.6,0,"79,749,146",0,0,0,"2,174,134","3,623,557",0,0,0,無,,新台幣                 10.0000元
1731 - 美吾華,董事會通過,1,104/02/25,104/06/16,"940,289","80,523,497","84,711,585","4,962,439",0.6,0,"79,749,146",0,0,0,"2,174,134","3,623,557",0,,,無,,新台幣                 10.0000元
1732 - 毛寶,股東會確認,1,,104/06/18,"-13,787","-10,238,096","-9,631,400","-9,631,400",0,0,0,0,0,0,0,0,0,0,0,無,,新台幣                 10.0000元
1732 - 毛寶,董事會通過,1,104/03/26,104/06/18,"-13,787","-10,238,096","-9,631,400","-9,631,400",0,0,0,0,0,0,0,0,0,,,無,,新台幣                 10.0000元
1733 - 五鼎,股東會確認,1,,104/06/09,"21,041,424","273,376,775","266,857,969","20,529,419",2.5,0,"246,328,550",0,0,0,"2,668,580","17,633,632",0,0,,無,,新台幣                 10.0000元
1733 - 五鼎,董事會通過,1,104/03/27,104/06/09,"21,041,424","273,376,775","266,857,969","20,529,419",2.5,0,"246,328,550",0,0,0,"2,668,580","17,633,632",0,,,無,,新台幣                 10.0000元
1734 - 杏輝藥品,股東會確認,1,,104/06/18,"114,821,276","163,393,471","257,563,183","128,546,243",0.8,0,"129,016,940",0,0,0,"2,646,974","4,705,732",0,0,0,無,,新台幣                 10.0000元
1734 - 杏輝藥品,董事會通過,1,104/03/25,104/06/18,"114,821,276","163,393,471","257,563,183","128,546,243",0.8,0,"129,016,940",0,0,0,"2,646,974","4,705,732",0,,,無,,新台幣                 10.0000元
面額新台幣10元之公司,,,,,,,,,,,,,,,,,,,,,,
公司代號名稱,資料來源,期別,董事會決議通過股利分派日,股東會日期,期初未分配盈餘/待彌補虧損(元),本期淨利(淨損)(元),可分配盈餘(元),分配後期末未分配盈餘(元),股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積、資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積、資本公積轉增資配股(元/股),股東配發-股東配股總股數(股),董監酬勞(元),員工紅利-現金紅利金額(元),員工紅利-股票紅利金額(元),員工紅利-股票紅利股數(股),員工紅利-股票紅利股數佔盈餘轉增資之比例(%),有無全數分派員工股票紅利而股東未配發股票股利之情事,股東會對於員工紅利及董監酬勞之決議情形與原董事會通過擬議內容之差異原因及合理性,普通股每股面額
1735 - 日勝化,股東會確認,1,,104/06/22,"36,971,015","74,293,150","103,973,683","44,340,883",0.6,0,"59,632,800",0,0,0,"1,340,053","3,350,133",0,0,0,無,,新台幣                 10.0000元
1735 - 日勝化,董事會通過,1,104/03/23,104/06/22,"36,971,015","74,293,150","103,973,683","44,340,883",0.6,0,"59,632,800",0,0,0,"1,340,053","3,350,133",0,,,無,,新台幣                 10.0000元
1736 - 喬山健康,股東會確認,1,,104/06/23,"2,262,768,648","2,637,699,875","4,636,945,091","4,168,198,316",1.5,0,"453,625,905",0.05,0,"1,512,087","7,200,000",0,"6,000,000","87,260",5.45598,無,,新台幣                 10.0000元
1736 - 喬山健康,董事會通過,1,104/05/12,104/06/23,"2,262,768,648","2,637,699,875","4,636,945,091","4,168,198,316",1.5,0,"453,625,905",0.05,0,"1,512,087","7,200,000",0,"6,000,000",,,無,,新台幣                 10.0000元
1737 - 臺鹽,股東會確認,1,,104/06/25,"8,998,400","214,469,068","184,332,331","332,331",0.92,0.08,"200,000,000",0,0,0,"3,879,754","7,759,508",0,0,0,無,,新台幣                 10.0000元
1737 - 臺鹽,董事會通過,1,104/03/20,104/06/25,"8,998,400","214,469,068","184,332,331","332,331",0.92,0.08,"200,000,000",0,0,0,"3,879,754","7,759,508",0,,,無,,新台幣                 10.0000元
1760 - 寶齡富錦,股東會確認,1,,104/06/10,0,"48,269,274","37,886,908","1,540,785",0.15,0,"7,269,223",0.6,1,"7,753,838","1,677,134","1,341,707",0,0,0,無,,新台幣                 10.0000元
1760 - 寶齡富錦,董事會通過,1,104/05/18,104/06/10,0,"48,269,274","37,886,908","1,540,785",0.15,0,"7,269,223",0.6,1,"7,753,838","1,677,134","1,341,707",0,,,無,,新台幣                 10.0000元
1762 - 中化合成,股東會確認,1,,104/06/18,"177,113,301","14,592,124","187,862,456","149,082,456",0.5,0,"38,780,000",0,0,0,"435,730","4,357,304",0,0,0,無,,新台幣                 10.0000元
1762 - 中化合成,董事會通過,1,104/03/06,104/06/18,"177,113,301","14,592,124","187,862,456","149,082,456",0.5,0,"38,780,000",0,0,0,"435,730","4,357,304",0,,,無,,新台幣                 10.0000元
1773 - 勝一化工,股東會確認,1,,104/05/27,"970,080,923","524,254,879","1,434,165,712","1,044,165,712",2.6,0,"390,000,000",0,0,0,"20,744,681","4,148,936",0,0,,無,,新台幣                 10.0000元
1773 - 勝一化工,董事會通過,1,104/03/11,104/05/27,"970,080,923","524,254,879","1,434,165,712","1,044,165,712",2.6,0,"390,000,000",0,0,0,"20,744,681","4,148,936",0,,,無,,新台幣                 10.0000元
1776 - 展宇,股東會確認,1,,104/06/30,"154,276,821","84,844,782","223,190,645","149,539,326",1.2,0,"73,651,319",0,0,0,"2,455,044","5,728,436",0,0,0,無,,新台幣                 10.0000元
1776 - 展宇,董事會通過,1,104/03/31,104/06/30,"154,276,821","84,844,782","223,190,645","149,539,326",1.2,0,"73,651,319",0,0,0,"2,455,044","5,728,436",0,,,無,,新台幣                 10.0000元
1783 - 和康生技,股東會確認,1,,104/06/22,0,"-19,040,945","-19,428,023","-19,428,023",0,0,0,0,0,0,0,0,0,0,0,無,,新台幣                 10.0000元
面額新台幣10元之公司,,,,,,,,,,,,,,,,,,,,,,
公司代號名稱,資料來源,期別,董事會決議通過股利分派日,股東會日期,期初未分配盈餘/待彌補虧損(元),本期淨利(淨損)(元),可分配盈餘(元),分配後期末未分配盈餘(元),股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積、資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積、資本公積轉增資配股(元/股),股東配發-股東配股總股數(股),董監酬勞(元),員工紅利-現金紅利金額(元),員工紅利-股票紅利金額(元),員工紅利-股票紅利股數(股),員工紅利-股票紅利股數佔盈餘轉增資之比例(%),有無全數分派員工股票紅利而股東未配發股票股利之情事,股東會對於員工紅利及董監酬勞之決議情形與原董事會通過擬議內容之差異原因及合理性,普通股每股面額
1783 - 和康生技,董事會通過,1,104/03/23,104/06/22,0,"-19,040,945","-19,428,023","-19,428,023",0,0,0,0,0,0,0,0,0,,,無,,新台幣                 10.0000元
1786 - 科妍,股東會確認,1,,104/06/22,5,"-22,144,969","-26,020,379",0,0,0,0,0,0,0,0,0,0,0,0,無,,新台幣                 10.0000元
1786 - 科妍,董事會通過,1,104/03/13,104/06/22,5,"-22,144,969","-26,020,379",0,0,0,0,0,0,0,0,0,0,,,無,,新台幣                 10.0000元
1789 - 台灣神隆,股東會確認,1,,104/06/23,"139,233,711","484,142,565","573,149,409","151,370,831",0.2,0,"140,592,858",0.4,0,"28,118,572","8,678,314","867,832",0,0,0,無,,新台幣                 10.0000元
1789 - 台灣神隆,董事會通過,1,104/03/25,104/06/23,"139,233,711","484,142,565","573,149,409","151,370,831",0.2,0,"140,592,858",0.4,0,"28,118,572","8,678,314","867,832",0,,,無,,新台幣                 10.0000元
1802 - 台玻,股東會確認,1,,104/06/09,"5,615,859,930","153,260,957","5,445,452,106","5,445,452,106",0,0,0,0,0,0,"2,069,023","2,069,023",0,0,0,無,,新台幣                 10.0000元
1802 - 台玻,董事會通過,1,104/03/23,104/06/09,"5,615,859,930","153,260,957","5,445,452,106","5,445,452,106",0,0,0,0,0,0,"2,069,023","2,069,023",0,,,無,,新台幣                 10.0000元
1805 - 寶徠,股東會確認,1,,104/06/16,"-79,857,708","8,960,422","-70,897,286","-70,897,286",0,0,0,0,0,0,0,0,0,0,0,無,,新台幣                 10.0000元
1805 - 寶徠,董事會通過,1,104/03/27,104/06/16,"-79,857,708","8,960,422","-70,897,286","-70,897,286",0,0,0,0,0,0,0,0,0,,,無,,新台幣                 10.0000元
1806 - 冠軍,股東會確認,1,,104/06/16,"2,061,646,096","-501,008,158","1,551,395,741","1,551,395,741",0,0,0,0,0,0,0,0,0,0,0,無,,新台幣                 10.0000元
1806 - 冠軍,董事會通過,1,104/04/30,104/06/16,"2,061,646,096","-501,008,158","1,551,395,741","1,551,395,741",0,0,0,0,0,0,0,0,0,,,無,,新台幣                 10.0000元
1808 - 潤隆,股東會確認,1,,104/06/11,"218,391,231","668,548,294","820,084,696","65,584,696",3.5,0.5,"862,500,000",0,0,0,"6,000,000","12,000,000",0,0,0,無,,新台幣                 10.0000元
1808 - 潤隆,董事會通過,1,104/04/09,104/06/11,"218,391,231","668,548,294","820,084,696","65,584,696",3.5,0.5,"862,500,000",0,0,0,"6,000,000","12,000,000",0,,,無,,新台幣                 10.0000元
1809 - 中釉,股東會確認,1,,104/06/22,"825,525,711","164,504,128","980,472,927","942,508,850",0.2,0.3,"94,910,192",0,0,0,"2,961,074","4,441,611",0,0,,無,,新台幣                 10.0000元
1809 - 中釉,董事會通過,1,104/05/12,104/06/22,"825,525,711","164,504,128","980,472,927","942,508,850",0.2,0.3,"94,910,192",0,0,0,"2,961,074","4,441,611",0,,,無,,新台幣                 10.0000元
面額新台幣10元之公司,,,,,,,,,,,,,,,,,,,,,,
公司代號名稱,資料來源,期別,董事會決議通過股利分派日,股東會日期,期初未分配盈餘/待彌補虧損(元),本期淨利(淨損)(元),可分配盈餘(元),分配後期末未分配盈餘(元),股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積、資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積、資本公積轉增資配股(元/股),股東配發-股東配股總股數(股),董監酬勞(元),員工紅利-現金紅利金額(元),員工紅利-股票紅利金額(元),員工紅利-股票紅利股數(股),員工紅利-股票紅利股數佔盈餘轉增資之比例(%),有無全數分派員工股票紅利而股東未配發股票股利之情事,股東會對於員工紅利及董監酬勞之決議情形與原董事會通過擬議內容之差異原因及合理性,普通股每股面額
1810 - 和成,股東會確認,1,,104/06/25,"908,263","181,561,911","130,291,774","19,335,691",0.3,0,"110,956,083",0,0,0,"3,908,753","5,211,671",0,0,0,無,,新台幣                 10.0000元
1810 - 和成,董事會通過,1,104/05/08,104/06/25,"908,263","181,561,911","130,291,774","19,335,691",0.3,0,"110,956,083",0,0,0,"3,908,753","5,211,671",0,,,無,,新台幣                 10.0000元
1817 - 凱撒衛浴,股東會確認,1,,104/06/17,"95,826,929","182,105,181","291,756,178","161,076,178",1.8,0,"130,680,000",0,0,0,"3,918,585","5,877,877",0,0,0,無,,新台幣                 10.0000元
1817 - 凱撒衛浴,董事會通過,1,104/03/18,104/06/17,"95,826,929","182,105,181","291,756,178","161,076,178",1.8,0,"130,680,000",0,0,0,"3,918,585","5,877,877",0,,,無,,新台幣                 10.0000元
1902 - 台紙,股東會確認,1,,104/06/10,"352,878,729","19,972,412","374,303,372","374,303,372",0,0,0,0,0,0,0,0,0,0,,無,,新台幣                 10.0000元
1902 - 台紙,董事會通過,1,104/03/17,104/06/10,"352,878,729","19,972,412","374,303,372","374,303,372",0,0,0,0,0,0,0,0,0,,,無,,新台幣                 10.0000元
1903 - 士紙,股東會確認,1,,104/06/08,"-342,048,796","-445,333,362","-787,682,828","-787,682,828",0,0,0,0,0,0,0,0,0,0,0,無,,新台幣                 10.0000元
1903 - 士紙,董事會通過,1,104/03/09,104/06/08,"-342,048,796","-445,333,362","-787,682,828","-787,682,828",0,0,0,0,0,0,0,0,0,,,無,,新台幣                 10.0000元
1904 - 正隆,股東會確認,1,,104/06/10,"3,769,286,388","752,408,420","4,389,664,796","4,001,768,713",0.35,0,"387,896,083",0,0,0,0,"30,000,000",0,0,0,無,,新台幣                 10.0000元
1904 - 正隆,董事會通過,1,104/04/23,104/06/10,"3,769,286,388","752,408,420","4,389,664,796","4,001,768,713",0.35,0,"387,896,083",0,0,0,0,"30,000,000",0,,,無,,新台幣                 10.0000元
1905 - 華紙,股東會確認,1,,104/06/23,"2,703,320,267","27,495,872","2,634,839,475","2,512,555,943",0.1,0,"122,283,532",0,0,0,0,0,0,0,0,無,,新台幣                 10.0000元
1905 - 華紙,董事會通過,1,104/03/24,104/06/23,"2,703,320,267","27,495,872","2,634,839,475","2,512,555,943",0.1,0,"122,283,532",0,0,0,0,0,0,,,無,,新台幣                 10.0000元
1906 - 寶隆,股東會確認,1,,104/06/12,"185,254,591","175,758,044","344,154,372","344,154,372",0,0,0,0,0,0,0,0,0,0,,無,,新台幣                 10.0000元
1906 - 寶隆,董事會通過,1,104/03/20,104/06/12,"185,254,591","175,758,044","344,154,372","344,154,372",0,0,0,0,0,0,0,0,0,,,無,,新台幣                 10.0000元
1907 - 永豐餘,股東會確認,1,,104/06/30,"5,526,904,778","602,624,092","5,978,329,411","5,314,180,812",0.4,0,"664,148,599",0,0,0,"5,630,000","285,387",0,0,,無,,新台幣                 10.0000元
面額新台幣10元之公司,,,,,,,,,,,,,,,,,,,,,,
公司代號名稱,資料來源,期別,董事會決議通過股利分派日,股東會日期,期初未分配盈餘/待彌補虧損(元),本期淨利(淨損)(元),可分配盈餘(元),分配後期末未分配盈餘(元),股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積、資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積、資本公積轉增資配股(元/股),股東配發-股東配股總股數(股),董監酬勞(元),員工紅利-現金紅利金額(元),員工紅利-股票紅利金額(元),員工紅利-股票紅利股數(股),員工紅利-股票紅利股數佔盈餘轉增資之比例(%),有無全數分派員工股票紅利而股東未配發股票股利之情事,股東會對於員工紅利及董監酬勞之決議情形與原董事會通過擬議內容之差異原因及合理性,普通股每股面額
1907 - 永豐餘,董事會通過,1,104/03/24,104/06/30,"5,526,904,778","602,624,092","5,978,329,411","5,314,180,812",0.4,0,"664,148,599",0,0,0,"5,630,000","285,387",0,,,無,,新台幣                 10.0000元
1909 - 榮成,股東會確認,1,,104/06/09,"1,884,633,693","873,632,283","2,656,619,415","1,905,746,437",0.9,0,"750,872,978",0,0,0,0,"7,862,691",0,0,,無,,新台幣                 10.0000元
1909 - 榮成,董事會通過,1,104/03/20,104/06/09,"1,884,633,693","873,632,283","2,656,619,415","1,905,746,437",0.9,0,"750,872,978",0,0,0,0,"7,862,691",0,,,無,,新台幣                 10.0000元
2002 - 中鋼,股東會確認,1,,104/06/23,"647,218,461","22,160,266,039","21,862,439,069","6,074,002,873",1,0,"15,734,860,996",0,0,0,"29,765,423","1,587,489,221",0,0,0,無,,新台幣                 10.0000元
2002 - 中鋼,董事會通過,1,104/03/27,104/06/23,"647,218,461","22,160,266,039","21,862,439,069","6,074,002,873",1,0,"15,734,860,996",0,0,0,"29,765,423","1,587,489,221",0,,,無,,新台幣                 10.0000元
2002A - 中鋼特別股,股東會確認,1,,104/06/23,"647,218,461","22,160,266,039","21,862,439,069","6,074,002,873",1.4,0,"53,575,200",0,0,0,"29,765,423","1,587,489,221",0,0,0,無,,
2002A - 中鋼特別股,董事會通過,1,104/03/27,104/06/23,"647,218,461","22,160,266,039","21,862,439,069","6,074,002,873",1.4,0,"53,575,200",0,0,0,"29,765,423","1,587,489,221",0,,,無,,
2006 - 東和鋼鐵,股東會確認,1,,104/06/25,"2,356,345,128","1,061,592,283","3,409,627,429","2,111,939,547",1.3,0,"1,297,687,882",0,0,0,"32,737,901","32,737,901",0,0,0,無,,新台幣                 10.0000元
2006 - 東和鋼鐵,董事會通過,1,104/03/25,104/06/25,"2,356,345,128","1,061,592,283","3,409,627,429","2,111,939,547",1.3,0,"1,297,687,882",0,0,0,"32,737,901","32,737,901",0,,,無,,新台幣                 10.0000元
2007 - 燁興公司,股東會確認,1,,104/06/17,"-1,481,571,779","-622,493,881","-2,111,542,878","-2,111,542,878",0,0,0,0,0,0,0,0,0,0,0,無,,新台幣                 10.0000元
2007 - 燁興公司,董事會通過,1,104/03/24,104/06/17,"-1,481,571,779","-622,493,881","-2,111,542,878","-2,111,542,878",0,0,0,0,0,0,0,0,0,,,無,,新台幣                 10.0000元
2008 - 高興昌,股東會確認,1,,104/06/23,"1,153,278,272","-369,290,465","782,745,453","782,745,453",0,0,0,0,0,0,0,0,0,0,0,無,,新台幣                 10.0000元
2008 - 高興昌,董事會通過,1,104/03/25,104/06/23,"1,153,278,272","-369,290,465","782,745,453","782,745,453",0,0,0,0,0,0,0,0,0,,,無,,新台幣                 10.0000元
2009 - 第一伸銅,股東會確認,1,,104/06/26,"19,863,529","134,074,329","143,848,866",0,0.4,0,"143,848,866",0,0,0,"2,572,672","3,859,008",0,0,0,無,,新台幣                 10.0000元
2009 - 第一伸銅,董事會通過,1,104/03/25,104/06/26,"19,863,529","134,074,329","143,848,866",0,0.4,0,"143,848,866",0,0,0,"2,572,672","3,859,008",0,,,無,,新台幣                 10.0000元
面額新台幣10元之公司,,,,,,,,,,,,,,,,,,,,,,
