公司代號名稱,資料來源,期別,董事會決議通過股利分派日,股東會日期,期初未分配盈餘/待彌補虧損(元),本期淨利(淨損)(元),可分配盈餘(元),分配後期末未分配盈餘(元),股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積、資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積、資本公積轉增資配股(元/股),股東配發-股東配股總股數(股),普通股每股面額
面額新台幣10元之公司,,,,,,,,,,,,,,,
公司代號名稱,資料來源,期別,董事會決議通過股利分派日,股東會日期,期初未分配盈餘/待彌補虧損(元),本期淨利(淨損)(元),可分配盈餘(元),分配後期末未分配盈餘(元),股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積、資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積、資本公積轉增資配股(元/股),股東配發-股東配股總股數(股),普通股每股面額
1519 - 華城電機,董事會通過,1,105/03/21,105/06/13,"72,265,378","225,256,580","221,608,407","64,973,279",0.6,0,"156,635,128",0,0,0,新台幣                 10.0000元
1521 - 大億,股東會確認,1,,105/06/13,"13,112,591","449,611,244","399,872,466","18,722,466",5,0,"381,150,000",0,0,0,新台幣                 10.0000元
1521 - 大億,董事會通過,1,105/03/18,105/06/13,"13,112,591","449,611,244","399,872,466","18,722,466",5,0,"381,150,000",0,0,0,新台幣                 10.0000元
1522 - 堤維西,股東會確認,1,,105/06/17,"170,171,552","759,391,026","870,504,763","401,157,941",1.5,0,"469,346,822",0,0,0,新台幣                 10.0000元
1522 - 堤維西,董事會通過,1,105/03/22,105/06/17,"170,171,552","759,391,026","870,504,763","401,157,941",1.5,0,"469,346,822",0,0,0,新台幣                 10.0000元
1524 - 耿鼎企業,股東會確認,1,,105/06/29,0,"-190,450,788","-25,323,876","-25,323,876",0,0,0,0,0,0,新台幣                 10.0000元
1524 - 耿鼎企業,董事會通過,1,105/03/24,105/06/29,0,"-190,450,788","-25,323,876","-25,323,876",0,0,0,0,0,0,新台幣                 10.0000元
1525 - 江申工業,股東會確認,1,,105/06/22,"1,513,421,100","437,216,374","1,900,978,847","1,762,488,032",1.4,0,"96,943,575",0.6,0,"4,154,724",新台幣                 10.0000元
1525 - 江申工業,董事會通過,1,105/03/24,105/06/22,"1,513,421,100","437,216,374","1,900,978,847","1,762,488,032",1.4,0,"96,943,575",0.6,0,"4,154,724",新台幣                 10.0000元
1526 - 日馳,股東會確認,1,,105/06/27,"31,929,784","72,684,988","89,376,356","69,376,356",0.4,0,"20,000,000",0,0,0,新台幣                 10.0000元
1526 - 日馳,董事會通過,1,105/03/21,105/06/27,"31,929,784","72,684,988","89,376,356","69,376,356",0.4,0,"20,000,000",0,0,0,新台幣                 10.0000元
1527 - 鑽全,股東會確認,1,,105/06/27,"610,129,672","995,370,693","1,499,642,088","1,044,371,976",3.3,0,"455,270,112",0,0,0,新台幣                 10.0000元
1527 - 鑽全,董事會通過,1,105/05/05,105/06/27,"610,129,672","995,370,693","1,499,642,088","1,044,371,976",3.3,0,"455,270,112",0,0,0,新台幣                 10.0000元
1528 - 恩德,股東會確認,1,,105/06/06,"54,378,640","-41,201,363","2,799,375","2,799,375",0,0.1,"17,633,100",0,0,0,新台幣                 10.0000元
1528 - 恩德,董事會通過,1,105/03/23,105/06/06,"54,378,640","-41,201,363","2,799,375","2,799,375",0,0.1,"17,633,100",0,0,0,新台幣                 10.0000元
面額新台幣10元之公司,,,,,,,,,,,,,,,
公司代號名稱,資料來源,期別,董事會決議通過股利分派日,股東會日期,期初未分配盈餘/待彌補虧損(元),本期淨利(淨損)(元),可分配盈餘(元),分配後期末未分配盈餘(元),股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積、資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積、資本公積轉增資配股(元/股),股東配發-股東配股總股數(股),普通股每股面額
1529 - 樂士,股東會確認,1,,105/06/28,"-2,495,936,905","-216,081,564","-2,712,018,469",0,0,0,0,0,0,0,新台幣                 10.0000元
1529 - 樂士,董事會通過,1,105/03/30,105/06/28,"-2,495,936,905","-216,081,546","-2,712,018,451",0,0,0,0,0,0,0,新台幣                 10.0000元
1530 - 亞崴機電,股東會確認,1,,105/06/24,"764,327,355","274,487,836","1,011,371,172","919,376,727",0.5,0,"45,997,225",0.5,0,"4,599,722",新台幣                 10.0000元
1530 - 亞崴機電,董事會通過,1,105/03/09,105/06/24,"764,327,355","274,487,836","1,011,371,172","919,376,727",0.5,0,"45,997,225",0.5,0,"4,599,722",新台幣                 10.0000元
1531 - 高林股,股東會確認,1,,105/06/28,"922,573,371","145,279,443","1,051,893,120","940,888,272",0.6,0,"111,004,848",0,0,0,新台幣                 10.0000元
1531 - 高林股,董事會通過,1,105/03/29,105/06/28,"922,573,371","145,279,443","1,051,893,120","940,888,272",0.6,0,"111,004,848",0,0,0,新台幣                 10.0000元
1532 - 勤美,股東會確認,1,,105/06/20,"3,824,698,187","1,095,928,937","4,678,158,248","3,869,128,813",2.1,0,"809,029,435",0,0,0,新台幣                 10.0000元
1532 - 勤美,董事會通過,1,105/03/30,105/06/20,"3,824,698,187","1,095,928,937","4,678,158,248","3,869,128,813",2.1,0,"809,029,435",0,0,0,新台幣                 10.0000元
1533 - 車王電,股東會確認,1,,105/06/15,"569,470,328","162,715,468","714,673,134","667,294,534",0.1,0,"9,475,720",0.4,0,"3,790,288",新台幣                 10.0000元
1533 - 車王電,董事會通過,1,105/03/18,105/06/15,"569,470,328","162,715,468","714,673,134","667,294,534",0.1,0,"9,475,720",0.4,0,"3,790,288",新台幣                 10.0000元
1535 - 中宇,股東會確認,1,,105/06/22,"488,335,421","508,913,145","904,851,004","533,623,348",3,0,"371,227,656",0,0,0,新台幣                 10.0000元
1535 - 中宇,董事會通過,1,105/03/15,105/06/22,"488,335,421","508,913,145","904,851,004","533,623,348",3,0,"371,227,656",0,0,0,新台幣                 10.0000元
1536 - 和大工業,股東會確認,1,,105/06/23,"210,447,806","1,086,435,042","1,172,089,856","420,229,014",3.2,0,"751,860,842",0,0,0,新台幣                 10.0000元
1536 - 和大工業,董事會通過,1,105/03/23,105/06/23,"210,447,806","1,086,435,042","1,172,089,856","420,229,014",3.2,0,"751,860,842",0,0,0,新台幣                 10.0000元
1537 - 廣隆光電,股東會確認,1,,105/06/13,"541,276,818","768,824,351","1,233,451,303","620,060,848",7.5,0,"613,390,455",0,0,0,新台幣                 10.0000元
面額新台幣10元之公司,,,,,,,,,,,,,,,
公司代號名稱,資料來源,期別,董事會決議通過股利分派日,股東會日期,期初未分配盈餘/待彌補虧損(元),本期淨利(淨損)(元),可分配盈餘(元),分配後期末未分配盈餘(元),股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積、資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積、資本公積轉增資配股(元/股),股東配發-股東配股總股數(股),普通股每股面額
1537 - 廣隆光電,董事會通過,1,105/03/25,105/06/13,"541,276,818","768,824,351","1,233,451,303","620,060,848",7.5,0,"613,390,455",0,0,0,新台幣                 10.0000元
1538 - 正峰新,股東會確認,1,,105/06/15,"-53,202,836","-54,438,874","-109,490,856","-109,490,856",0,0,0,0,0,0,新台幣                 10.0000元
1538 - 正峰新,董事會通過,1,105/03/24,105/06/15,"-53,202,836","-54,438,874","-109,490,856","-109,490,856",0,0,0,0,0,0,新台幣                 10.0000元
1539 - 巨庭機械,股東會確認,1,,105/06/21,"96,878,823","223,283,774","296,940,038","218,496,038",1.2,0,"78,444,000",0,0,0,新台幣                 10.0000元
1539 - 巨庭機械,董事會通過,1,105/03/29,105/06/21,"96,878,823","223,283,774","296,940,038","218,496,038",1.2,0,"78,444,000",0,0,0,新台幣                 10.0000元
1540 - 喬福機械,股東會確認,1,,105/06/30,"86,594,329","57,929,234","138,730,640","53,257,028",1,0,"85,473,612",0,0,0,新台幣                 10.0000元
1540 - 喬福機械,董事會通過,1,105/03/29,105/06/30,"86,594,329","57,929,234","138,730,640","53,257,028",1,0,"85,473,612",0,0,0,新台幣                 10.0000元
1541 - 錩泰,股東會確認,1,,105/06/28,0,"283,152,488","253,093,962",0,3.21185231,0,"253,093,962",0,0,0,新台幣                 10.0000元
1541 - 錩泰,董事會通過,1,105/03/21,105/06/28,0,"283,152,488","253,093,962",0,3.21185231,0,"253,093,962",0,0,0,新台幣                 10.0000元
1558 - 伸興,股東會確認,1,,105/06/15,"924,508,593","858,975,482","1,686,699,099","1,111,610,604",9.5,0,"575,088,495",0,0,0,新台幣                 10.0000元
1558 - 伸興,董事會通過,1,105/03/03,105/06/15,"924,508,593","858,975,482","1,686,699,099","1,111,610,604",9.5,0,"575,088,495",0,0,0,新台幣                 10.0000元
1560 - 中砂,股東會確認,1,,105/06/15,"88,413,583","583,323,590","576,017,063","54,317,063",3.7,0,"521,700,000",0,0,0,新台幣                 10.0000元
1560 - 中砂,董事會通過,1,105/02/26,105/06/15,"88,413,583","583,323,590","576,017,063","54,317,063",3.7,0,"521,700,000",0,0,0,新台幣                 10.0000元
1568 - 倉佑,股東會確認,1,,105/06/07,"132,316,346","138,527,844","256,991,406","153,904,847",1,0,"103,086,559",0,0,0,新台幣                 10.0000元
1568 - 倉佑,董事會通過,1,105/03/18,105/06/07,"132,316,346","138,527,844","256,991,406","153,904,847",1,0,"103,086,559",0,0,0,新台幣                 10.0000元
面額新台幣10元之公司,,,,,,,,,,,,,,,
公司代號名稱,資料來源,期別,董事會決議通過股利分派日,股東會日期,期初未分配盈餘/待彌補虧損(元),本期淨利(淨損)(元),可分配盈餘(元),分配後期末未分配盈餘(元),股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積、資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積、資本公積轉增資配股(元/股),股東配發-股東配股總股數(股),普通股每股面額
1582 - 信錦,股東會確認,1,,105/06/08,"393,649,555","790,738,026","1,104,470,100","430,116,574",4.5,0,"674,353,526",0,0,0,新台幣                 10.0000元
1582 - 信錦,董事會通過,1,105/03/14,105/06/08,"393,649,555","790,738,026","1,104,470,100","430,116,574",4.5,0,"674,353,526",0,0,0,新台幣                 10.0000元
1583 - 程泰,股東會確認,1,,105/06/28,"929,614,815","621,652,081","1,486,016,565","1,335,521,065",0.5,0,"50,165,170",1,0,"10,033,033",新台幣                 10.0000元
1583 - 程泰,董事會通過,1,105/03/09,105/06/28,"929,614,815","621,652,081","1,486,016,565","1,335,521,065",0.5,0,"50,165,170",1,0,"10,033,033",新台幣                 10.0000元
1589 - 永冠-KY,股東會確認,1,,105/06/07,"1,415,357,113","1,350,717,044","2,631,002,453","1,626,814,255",8.5,0,"1,004,188,198",0,0,0,新台幣                 10.0000元
1589 - 永冠-KY,董事會通過,1,105/03/11,105/06/07,"1,415,357,113","1,350,717,044","2,631,002,453","1,626,814,255",8.5,0,"1,004,188,198",0,0,0,新台幣                 10.0000元
1590 - 亞德客-KY,股東會確認,1,,105/05/18,"2,687,550,671","1,367,549,705","4,072,318,530","3,356,218,538",4,0,"716,099,992",0,0,0,新台幣                 10.0000元
1590 - 亞德客-KY,董事會通過,1,105/02/25,105/05/18,"2,687,550,671","1,367,549,705","4,072,318,530","3,356,218,538",4,0,"716,099,992",0,0,0,新台幣                 10.0000元
1592 - 英瑞-KY,股東會確認,1,,105/05/27,"576,065,619","191,287,628","767,353,247","668,374,997",1,0,"98,978,250",0,0,0,新台幣                 10.0000元
1592 - 英瑞-KY,董事會通過,1,105/04/08,105/05/27,"576,065,619","191,287,628","767,353,247","668,374,997",1,0,"98,978,250",0,0,0,新台幣                 10.0000元
1598 - 岱宇國際,股東會確認,1,,105/06/29,"149,033,883","253,701,509","361,835,251","238,813,916",1.5,0,"123,021,335",0,0,0,新台幣                 10.0000元
1598 - 岱宇國際,董事會通過,1,105/03/25,105/06/29,"149,033,883","253,701,509","361,835,251","238,813,916",1.5,0,"123,021,335",0,0,0,新台幣                 10.0000元
1603 - 華電,股東會確認,1,,105/06/27,"181,926,971","445,806,873","544,610,157","407,690,157",0.5,0,"136,920,000",0,0,0,新台幣                 10.0000元
1603 - 華電,董事會通過,1,105/03/25,105/06/27,"181,926,971","445,806,873","544,610,157","407,690,157",0.5,0,"136,920,000",0,0,0,新台幣                 10.0000元
1604 - 聲寶,股東會確認,1,,105/06/15,"146,895,710","505,342,453","543,053,022","36,053,022",1,0,"507,000,000",0,0,0,新台幣                 10.0000元
面額新台幣10元之公司,,,,,,,,,,,,,,,
公司代號名稱,資料來源,期別,董事會決議通過股利分派日,股東會日期,期初未分配盈餘/待彌補虧損(元),本期淨利(淨損)(元),可分配盈餘(元),分配後期末未分配盈餘(元),股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積、資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積、資本公積轉增資配股(元/股),股東配發-股東配股總股數(股),普通股每股面額
1604 - 聲寶,董事會通過,1,105/03/24,105/06/15,"146,895,710","505,342,453","543,053,022","36,053,022",1,0,"507,000,000",0,0,0,新台幣                 10.0000元
1605 - 華新,股東會確認,1,,105/05/25,"4,555,695,942","1,601,726,195","5,846,130,197","5,144,930,145",0.2,0,"701,200,052",0,0,0,新台幣                 10.0000元
1605 - 華新,董事會通過,1,105/02/26,105/05/25,"4,555,695,942","1,601,726,195","5,846,130,197","5,144,930,145",0.2,0,"701,200,052",0,0,0,新台幣                 10.0000元
1608 - 華榮,股東會確認,1,,105/06/16,"32,409,228","-141,519,437","-119,244,393","-119,244,393",0,0,0,0,0,0,新台幣                 10.0000元
1608 - 華榮,董事會通過,1,105/03/22,105/06/16,"32,409,228","-141,519,437","-119,244,393","-119,244,393",0,0,0,0,0,0,新台幣                 10.0000元
1609 - 大亞電線,股東會確認,1,,105/06/08,"211,373,930","-542,269,957","-397,542,053","-397,542,053",0,0,0,0,0,0,新台幣                 10.0000元
1609 - 大亞電線,董事會通過,1,105/03/15,105/06/08,"211,373,930","-542,269,957","-397,542,053","-397,542,053",0,0,0,0,0,0,新台幣                 10.0000元
1611 - 中電,股東會確認,1,,105/06/23,0,"13,213,764",0,0,0,0,0,0,0,0,新台幣                 10.0000元
1611 - 中電,董事會通過,1,105/03/28,105/06/23,0,"13,213,764",0,0,0,0,0,0,0,0,新台幣                 10.0000元
1612 - 宏泰,股東會確認,1,,105/06/21,"611,262,698","40,515,627","472,781,026","390,600,210",0.26,0,"82,180,816",0,0,0,新台幣                 10.0000元
1612 - 宏泰,董事會通過,1,105/03/24,105/06/21,"611,262,698","40,515,627","472,781,026","390,600,210",0.26,0,"82,180,816",0,0,0,新台幣                 10.0000元
1614 - 三洋電,股東會確認,1,,105/06/14,"560,831,289","256,087,152","777,709,067","560,831,289",0.80589734,0,"216,877,778",0,0,0,新台幣                 10.0000元
1614 - 三洋電,董事會通過,1,105/03/18,105/06/14,"560,831,289","256,087,152","777,709,067","560,831,289",0.80589734,0,"216,877,778",0,0,0,新台幣                 10.0000元
1615 - 大山,股東會確認,1,,105/06/03,"125,413,284","15,852,412","137,357,067","103,798,532",0.3,0,"33,558,535",0,0,0,新台幣                 10.0000元
1615 - 大山,董事會通過,1,105/04/20,105/06/03,"125,413,284","15,852,412","137,357,067","103,798,532",0.3,0,"33,558,535",0,0,0,新台幣                 10.0000元
面額新台幣10元之公司,,,,,,,,,,,,,,,
公司代號名稱,資料來源,期別,董事會決議通過股利分派日,股東會日期,期初未分配盈餘/待彌補虧損(元),本期淨利(淨損)(元),可分配盈餘(元),分配後期末未分配盈餘(元),股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積、資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積、資本公積轉增資配股(元/股),股東配發-股東配股總股數(股),普通股每股面額
1616 - 億泰,股東會確認,1,,105/06/07,"-306,088,913","191,559,458","-117,001,891","-117,001,891",0,0,0,0,0,0,新台幣                 10.0000元
1616 - 億泰,董事會通過,1,105/03/21,105/06/07,"-306,088,913","191,559,458","-117,001,891","-117,001,891",0,0,0,0,0,0,新台幣                 10.0000元
1617 - 榮星電線,股東會確認,1,,105/06/14,"47,967,292","55,755,677","82,724,341","39,754,370",0.3,0,"42,969,971",0,0,0,新台幣                 10.0000元
1617 - 榮星電線,董事會通過,1,105/03/28,105/06/14,"47,967,292","55,755,677","82,724,341","39,754,370",0.3,0,"42,969,971",0,0,0,新台幣                 10.0000元
1618 - 合機公司,股東會確認,1,,105/06/27,"710,236,838","107,793,444","648,666,094","564,363,455",0.35,0,"84,302,639",0,0,0,新台幣                 10.0000元
1618 - 合機公司,董事會通過,1,105/05/11,105/06/27,"710,236,838","107,793,444","648,666,094","564,363,455",0.35,0,"84,302,639",0,0,0,新台幣                 10.0000元
1626 - 艾美特-KY,股東會確認,1,,105/06/06,"146,378,599","-94,041,624","52,154,044","52,154,044",0,0,0,0,0,0,新台幣                 10.0000元
1626 - 艾美特-KY,董事會通過,1,105/03/04,105/06/06,"146,378,599","-94,041,624","52,154,044","52,154,044",0,0,0,0,0,0,新台幣                 10.0000元
1701 - 中化,股東會確認,1,,105/05/27,"828,865,932","353,695,665","1,126,108,074","947,259,426",0.6,0,"178,848,648",0,0,0,新台幣                 10.0000元
1701 - 中化,董事會通過,1,105/03/08,105/05/27,"828,865,932","353,695,665","1,126,108,074","947,259,426",0.6,0,"178,848,648",0,0,0,新台幣                 10.0000元
1702 - 南僑投控,股東會確認,1,,105/06/08,"601,796,247","1,112,849,911","1,575,656,812","810,911,111",2.6,0,"764,745,701",0,0,0,新台幣                 10.0000元
1702 - 南僑投控,董事會通過,1,105/03/17,105/06/08,"601,796,247","1,112,849,911","1,575,656,812","810,911,111",2.6,0,"764,745,701",0,0,0,新台幣                 10.0000元
1704 - 榮化,股東會確認,1,,105/06/21,"-7,831,187,976","9,974,413,645","1,919,026,362","639,587,310",1.5,0,"1,279,439,052",0,0,0,新台幣                 10.0000元
1704 - 榮化,董事會通過,1,105/03/30,105/06/21,"-7,831,187,976","9,974,413,645","1,919,026,362","639,587,310",1.5,0,"1,279,439,052",0,0,0,新台幣                 10.0000元
1707 - 葡萄王,股東會確認,1,,105/06/16,"553,028,073","1,051,651,831","1,495,038,883","765,358,093",5.6,0,"729,680,790",0,0,0,新台幣                 10.0000元
面額新台幣10元之公司,,,,,,,,,,,,,,,
公司代號名稱,資料來源,期別,董事會決議通過股利分派日,股東會日期,期初未分配盈餘/待彌補虧損(元),本期淨利(淨損)(元),可分配盈餘(元),分配後期末未分配盈餘(元),股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積、資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積、資本公積轉增資配股(元/股),股東配發-股東配股總股數(股),普通股每股面額
1707 - 葡萄王,董事會通過,1,105/03/14,105/06/16,"553,028,073","1,051,651,831","1,495,038,883","765,358,093",5.6,0,"729,680,790",0,0,0,新台幣                 10.0000元
1708 - 東鹼,股東會確認,1,,105/05/24,"1,550,734,504","452,715,187","1,958,362,861","1,775,643,705",0.5,0,"91,359,576",0.5,0,"9,135,958",新台幣                 10.0000元
1708 - 東鹼,董事會通過,1,105/03/01,105/05/24,"1,550,734,504","452,715,187","1,958,362,861","1,775,643,705",0.5,0,"91,359,576",0.5,0,"9,135,958",新台幣                 10.0000元
1709 - 和益化工,股東會確認,1,,105/06/15,"345,918,599","635,427,983","911,559,046","395,639,597",1.2,0,"515,919,449",0,0,0,新台幣                 10.0000元
1709 - 和益化工,董事會通過,1,105/03/28,105/06/15,"345,918,599","635,427,983","911,559,046","395,639,597",1.2,0,"515,919,449",0,0,0,新台幣                 10.0000元
1710 - 東聯,股東會確認,1,,105/06/07,"297,857,949","-119,952,125","130,413,323","130,413,323",0,0.5,"442,851,515",0,0,0,新台幣                 10.0000元
1710 - 東聯,董事會通過,1,105/03/17,105/06/07,"297,857,949","-119,952,125","130,413,323","130,413,323",0,0.5,"442,851,515",0,0,0,新台幣                 10.0000元
1711 - 永光化學,股東會確認,1,,105/06/15,"251,530,756","565,346,258","724,757,404","203,088,611",0.5,0,"260,834,393",0.5,0,"26,083,440",新台幣                 10.0000元
1711 - 永光化學,董事會通過,1,105/03/29,105/06/15,"251,530,756","565,346,258","724,757,404","203,088,611",0.5,0,"260,834,393",0.5,0,"26,083,440",新台幣                 10.0000元
1712 - 興農,股東會確認,1,,105/06/17,"856,857,225","352,732,775","1,050,536,273","843,654,352",0.6,0,"206,881,921",0,0,0,新台幣                 10.0000元
1712 - 興農,董事會通過,1,105/03/25,105/06/17,"856,857,225","352,732,775","1,050,536,273","843,654,352",0.6,0,"206,881,921",0,0,0,新台幣                 10.0000元
1713 - 國化,股東會確認,1,,105/06/22,"79,000,505","69,634,111","139,685,215","77,795,018",0.41,0,"61,890,197",0,0,0,新台幣                 10.0000元
1713 - 國化,董事會通過,1,105/03/28,105/06/22,"79,000,505","69,634,111","139,685,215","77,795,018",0.41,0,"61,890,197",0,0,0,新台幣                 10.0000元
1714 - 和桐化學,股東會確認,1,,105/06/21,"96,480,077","352,117,150","408,765,171","122,617,771",0,0,0,0.3,0,"28,614,740",新台幣                 10.0000元
1714 - 和桐化學,董事會通過,1,105/03/30,105/06/21,"96,480,077","352,117,150","408,765,171","122,617,771",0,0,0,0.3,0,"28,614,740",新台幣                 10.0000元
面額新台幣10元之公司,,,,,,,,,,,,,,,
公司代號名稱,資料來源,期別,董事會決議通過股利分派日,股東會日期,期初未分配盈餘/待彌補虧損(元),本期淨利(淨損)(元),可分配盈餘(元),分配後期末未分配盈餘(元),股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積、資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積、資本公積轉增資配股(元/股),股東配發-股東配股總股數(股),普通股每股面額
1717 - 長興材料,股東會確認,1,,105/06/15,"2,435,558,890","2,871,636,298","4,930,849,722","2,579,860,953",1.5,0,"1,533,253,539",0.8,0,"81,773,523",新台幣                 10.0000元
1717 - 長興材料,董事會通過,1,105/03/25,105/06/15,"2,435,558,890","2,871,636,298","4,930,849,722","2,579,860,953",1.5,0,"1,533,253,539",0.8,0,"81,773,523",新台幣                 10.0000元
1718 - 中纖,股東會確認,1,,105/06/08,"3,007,397,180","540,582,632","3,592,711,297","2,779,108,752",0.1,0,"135,600,425",0.5,0,"67,800,212",新台幣                 10.0000元
1718 - 中纖,董事會通過,1,105/03/21,105/06/08,"3,007,397,180","540,582,632","3,592,711,297","2,779,108,752",0.1,0,"135,600,425",0.5,0,"67,800,212",新台幣                 10.0000元
1720 - 生達化學,股東會確認,1,,105/06/17,"310,372,020","347,893,441","656,697,348","478,001,259",1,0.5,"268,044,134",0,0,0,新台幣                 10.0000元
1720 - 生達化學,董事會通過,1,105/03/25,105/06/17,"310,372,020","347,893,441","656,697,348","478,001,259",1,0.5,"268,044,134",0,0,0,新台幣                 10.0000元
1721 - 三晃,股東會確認,1,,105/06/03,"-80,563,762","59,370,311","-21,193,451","-21,193,451",0,0,0,0,0,0,新台幣                 10.0000元
1721 - 三晃,董事會通過,1,105/02/15,105/06/03,"-80,563,762","59,370,311","-21,193,451","-21,193,451",0,0,0,0,0,0,新台幣                 10.0000元
1722 - 台肥,股東會確認,1,,105/06/29,"740,139,417","2,427,083,466","2,903,351,384","845,351,384",2.1,0,"2,058,000,000",0,0,0,新台幣                 10.0000元
1722 - 台肥,董事會通過,1,105/03/29,105/06/29,"740,139,417","2,427,083,466","2,903,351,384","845,351,384",2.1,0,"2,058,000,000",0,0,0,新台幣                 10.0000元
1723 - 中碳,股東會確認,1,,105/06/16,"30,171,648","1,239,033,574","1,124,228,931","58,158,771",4.5,0,"1,066,070,160",0,0,0,新台幣                 10.0000元
1723 - 中碳,董事會通過,1,105/03/18,105/06/16,"30,171,648","1,239,033,574","1,124,228,931","58,158,771",4.5,0,"1,066,070,160",0,0,0,新台幣                 10.0000元
1724 - 台硝,股東會確認,1,,105/06/16,"273,424,107","213,741,538","462,831,755","335,017,855",1,0,"127,813,900",0,0,0,新台幣                 10.0000元
1724 - 台硝,董事會通過,1,105/03/25,105/06/16,"273,424,107","213,741,538","462,831,755","335,017,855",1,0,"127,813,900",0,0,0,新台幣                 10.0000元
1725 - 元禎,股東會確認,1,,105/06/08,"90,358,837","201,974,286","269,934,250","128,690,307",0.78,0,"141,243,943",0,0,0,新台幣                 10.0000元
面額新台幣10元之公司,,,,,,,,,,,,,,,
公司代號名稱,資料來源,期別,董事會決議通過股利分派日,股東會日期,期初未分配盈餘/待彌補虧損(元),本期淨利(淨損)(元),可分配盈餘(元),分配後期末未分配盈餘(元),股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積、資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積、資本公積轉增資配股(元/股),股東配發-股東配股總股數(股),普通股每股面額
1725 - 元禎,董事會通過,1,105/03/11,105/06/08,"90,358,837","201,974,286","269,934,250","128,690,307",0.78,0,"141,243,943",0,0,0,新台幣                 10.0000元
1726 - 永記造漆,股東會確認,1,,105/06/30,"3,721,271,189","939,853,632","4,550,283,152","3,934,683,152",3.8,0,"615,600,000",0,0,0,新台幣                 10.0000元
1726 - 永記造漆,董事會通過,1,105/03/24,105/06/30,"3,721,271,189","939,853,632","4,550,283,152","3,934,683,152",3.8,0,"615,600,000",0,0,0,新台幣                 10.0000元
1727 - 中華化學,股東會確認,1,,105/06/21,"42,812,308","98,882,535","124,567,928","69,442,928",0.5,0,"55,125,000",0,0,0,新台幣                 10.0000元
1727 - 中華化學,董事會通過,1,105/03/22,105/06/21,"42,812,308","98,882,535","124,567,928","69,442,928",0.5,0,"55,125,000",0,0,0,新台幣                 10.0000元
1730 - 花仙子,股東會確認,1,,105/06/15,"146,741,694","145,803,685","273,724,261","159,761,925",2,0,"113,962,336",0,0,0,新台幣                 10.0000元
1730 - 花仙子,董事會通過,1,105/04/27,105/06/15,"146,741,694","145,803,685","273,724,261","159,761,925",2,0,"113,962,336",0,0,0,新台幣                 10.0000元
1731 - 美吾華,股東會確認,1,,105/05/31,"4,962,439","79,085,923","72,805,256","6,347,634",0.5,0,"66,457,622",0,0,0,新台幣                 10.0000元
1731 - 美吾華,董事會通過,1,105/02/26,105/05/31,"4,962,439","79,085,923","72,805,256","6,347,634",0.5,0,"66,457,622",0,0,0,新台幣                 10.0000元
1732 - 毛寶,股東會確認,1,,105/06/17,"-9,631,400","-8,292,693","-19,984,245","-19,984,245",0,0,0,0,0,0,新台幣                 10.0000元
1732 - 毛寶,董事會通過,1,105/03/24,105/06/17,"-9,631,400","-8,292,693","-19,984,245","-19,984,245",0,0,0,0,0,0,新台幣                 10.0000元
1733 - 五鼎,股東會確認,1,,105/05/31,"20,529,419","261,853,560","249,607,683","26,211,139",2.24059351,0,"223,396,544",0,0,0,新台幣                 10.0000元
1733 - 五鼎,董事會通過,1,105/03/25,105/05/31,"20,529,419","261,853,560","249,607,683","26,211,139",2.25,0,"223,396,544",0,0,0,新台幣                 10.0000元
1734 - 杏輝藥品,股東會確認,1,,105/06/21,"128,546,243","13,951,849","137,395,019","40,632,314",0.2,0,"32,254,235",0.4,0,"6,450,847",新台幣                 10.0000元
