公司代號名稱,資料來源,期別,董事會決議通過股利分派日,股東會日期,期初未分配盈餘/待彌補虧損(元),本期淨利(淨損)(元),可分配盈餘(元),分配後期末未分配盈餘(元),股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積、資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積、資本公積轉增資配股(元/股),股東配發-股東配股總股數(股),董監酬勞(元),員工紅利-現金紅利金額(元),員工紅利-股票紅利金額(元),員工紅利-股票紅利股數(股),員工紅利-股票紅利股數佔盈餘轉增資之比例(%),有無全數分派員工股票紅利而股東未配發股票股利之情事,股東會對於員工紅利及董監酬勞之決議情形與原董事會通過擬議內容之差異原因及合理性,普通股每股面額
面額新台幣10元之公司,,,,,,,,,,,,,,,,,,,,,,
公司代號名稱,資料來源,期別,董事會決議通過股利分派日,股東會日期,期初未分配盈餘/待彌補虧損(元),本期淨利(淨損)(元),可分配盈餘(元),分配後期末未分配盈餘(元),股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積、資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積、資本公積轉增資配股(元/股),股東配發-股東配股總股數(股),董監酬勞(元),員工紅利-現金紅利金額(元),員工紅利-股票紅利金額(元),員工紅利-股票紅利股數(股),員工紅利-股票紅利股數佔盈餘轉增資之比例(%),有無全數分派員工股票紅利而股東未配發股票股利之情事,股東會對於員工紅利及董監酬勞之決議情形與原董事會通過擬議內容之差異原因及合理性,普通股每股面額
1507 - 永大機電,股東會確認,1,,103/06/12,"3,886,961,193","1,713,497,132","2,804,257,209","1,777,207,209",2.5,0,"1,027,050,000",0,0,0,"5,416,134","48,745,218",0,0,0,無,,新台幣                 10.0000元
1507 - 永大機電,董事會通過,1,103/03/20,103/06/12,"3,886,961,193","1,713,497,132","2,804,257,209","1,777,207,209",2.5,0,"1,027,050,000",0,0,0,"5,416,134","48,745,218",0,,,無,,新台幣                 10.0000元
1512 - 瑞利,股東會確認,1,,103/06/27,"33,249,699","-123,113,775","-61,187,527","-61,187,527",0,0,0,0,0,0,0,0,0,0,0,無,,新台幣                 10.0000元
1512 - 瑞利,董事會通過,1,103/03/21,103/06/27,"33,249,699","-123,113,775","-61,187,527","-61,187,527",0,0,0,0,0,0,0,0,0,,,無,,新台幣                 10.0000元
1513 - 中興電,股東會確認,1,,103/06/19,"81,697,169","588,059,596","560,898,848","176,898,848",0.8,0,"384,000,000",0,0,0,"16,284,748","60,739,785",0,0,0,無,,新台幣                 10.0000元
1513 - 中興電,董事會通過,1,103/05/06,103/06/19,"81,697,169","588,059,596","560,898,848","176,898,848",0.8,0,"384,000,000",0,0,0,"16,284,748","60,739,785",0,,,無,,新台幣                 10.0000元
1514 - 亞力電機,股東會確認,1,,103/06/25,"6,738,794","69,647,130","73,106,460","12,786,357",0.3,0,"60,320,103",0,0,0,"1,567,061","3,134,120",0,0,,無,,新台幣                 10.0000元
1514 - 亞力電機,董事會通過,1,103/03/27,103/06/25,"6,738,794","69,647,130","73,106,460","12,786,357",0.3,0,"60,320,103",0,0,0,"1,567,061","3,134,120",0,,,無,,新台幣                 10.0000元
1515 - 力山,股東會確認,1,,103/06/06,"56,446,460","206,812,478","295,198,150","204,461,400",0.5,0,"90,736,750",0,0,0,"5,000,000","7,000,000",0,0,0,無,,新台幣                 10.0000元
1515 - 力山,董事會通過,1,103/03/25,103/06/06,"56,446,460","206,812,478","295,198,150","204,461,400",0.5,0,"90,736,750",0,0,0,"5,000,000","7,000,000",0,,,無,,新台幣                 10.0000元
1516 - 川飛,股東會確認,1,,103/04/17,"-84,550,033","4,480,958","-81,469,075","-81,469,075",0,0,0,0,0,0,0,0,0,0,,無,,新台幣                 10.0000元
1516 - 川飛,董事會通過,1,103/03/07,103/04/17,"-84,550,033","4,480,958","-81,469,075","-81,469,075",0,0,0,0,0,0,0,0,0,,,無,,新台幣                 10.0000元
1517 - 利奇機械,股東會確認,1,,103/06/19,"430,195,460","345,245,059","736,865,589","622,953,085",0.5,0,"113,912,504",0,0,0,"6,214,411","18,643,234",0,0,0,無,,新台幣                 10.0000元
1517 - 利奇機械,董事會通過,1,103/05/07,103/06/19,"430,195,460","345,245,059","736,865,589","622,953,085",0.5,0,"113,912,504",0,0,0,"6,214,411","18,643,234",0,,,無,,新台幣                 10.0000元
1519 - 華城電機,股東會確認,1,,103/06/23,"15,727,723","114,480,911","87,712,114","4,173,379",0.32,0,"83,538,735",0,0,0,"1,384,620","7,384,640",0,0,,無,,新台幣                 10.0000元
面額新台幣10元之公司,,,,,,,,,,,,,,,,,,,,,,
公司代號名稱,資料來源,期別,董事會決議通過股利分派日,股東會日期,期初未分配盈餘/待彌補虧損(元),本期淨利(淨損)(元),可分配盈餘(元),分配後期末未分配盈餘(元),股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積、資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積、資本公積轉增資配股(元/股),股東配發-股東配股總股數(股),董監酬勞(元),員工紅利-現金紅利金額(元),員工紅利-股票紅利金額(元),員工紅利-股票紅利股數(股),員工紅利-股票紅利股數佔盈餘轉增資之比例(%),有無全數分派員工股票紅利而股東未配發股票股利之情事,股東會對於員工紅利及董監酬勞之決議情形與原董事會通過擬議內容之差異原因及合理性,普通股每股面額
1519 - 華城電機,董事會通過,1,103/03/21,103/06/23,"15,727,723","114,480,911","87,712,114","4,173,379",0.32,0,"83,538,735",0,0,0,"1,384,620","7,384,640",0,,,無,,新台幣                 10.0000元
1521 - 大億,股東會確認,1,,103/06/12,"62,322,991","306,378,846","300,717,035","18,666,035",3.7,0,"282,051,000",0,0,0,0,"2,757,410",0,0,0,無,,新台幣                 10.0000元
1521 - 大億,董事會通過,1,103/03/14,103/06/12,"62,322,991","306,378,846","300,717,035","18,666,035",3.7,0,"282,051,000",0,0,0,0,"2,757,410",0,,,無,,新台幣                 10.0000元
1522 - 堤維西,股東會確認,1,,103/06/17,"29,766,803","63,382,641","18,204,896","18,204,896",0,0,0,0,0,0,0,0,0,0,0,無,,新台幣                 10.0000元
1522 - 堤維西,董事會通過,1,103/03/28,103/06/17,"29,766,803","63,382,641","18,204,896","18,204,896",0,0,0,0,0,0,0,0,0,,,無,,新台幣                 10.0000元
1524 - 耿鼎企業,股東會確認,1,,103/06/12,"-22,085,975","-49,316,709","-85,585,807","-85,585,807",0,0,0,0,0,0,0,0,0,0,0,無,,新台幣                 10.0000元
1524 - 耿鼎企業,董事會通過,1,103/03/20,103/06/12,"-22,085,975","-49,316,709","-85,585,807","-85,585,807",0,0,0,0,0,0,0,0,0,,,無,,新台幣                 10.0000元
1525 - 江申工業,股東會確認,1,,103/06/19,"1,165,551,392","297,441,057","1,433,650,815","1,322,858,157",1.6,0,"110,792,658",0,0,0,"2,676,970","2,574,989",0,0,0,無,,新台幣                 10.0000元
1525 - 江申工業,董事會通過,1,103/03/20,103/06/19,"1,165,551,392","297,441,057","1,433,650,815","1,322,858,157",1.6,0,"110,792,658",0,0,0,"2,676,970","2,574,989",0,,,無,,新台幣                 10.0000元
1526 - 日馳,股東會確認,1,,103/06/26,"-59,231,191","35,005,439","-18,533,480","-18,533,480",0,0,0,0,0,0,0,0,0,0,0,無,,新台幣                 10.0000元
1526 - 日馳,董事會通過,1,103/03/28,103/06/26,"-59,231,191","35,005,439","-18,533,480","-18,533,480",0,0,0,0,0,0,0,0,0,,,無,,新台幣                 10.0000元
1527 - 鑽全,股東會確認,1,,103/06/27,"63,211,057","525,108,529","414,942,162","77,705,042",2.2,2.3,"689,803,200",0,0,0,"10,000,000","2,700,000",0,0,0,無,,新台幣                 10.0000元
1527 - 鑽全,董事會通過,1,103/03/19,103/06/27,"63,211,057","525,108,529","414,942,162","31,718,162",2.5,0,"383,224,000",0,0,0,"10,000,000","2,700,000",0,,,無,,新台幣                 10.0000元
1528 - 恩德,股東會確認,1,,103/06/06,"70,374,021","107,816,840","149,716,056","61,516,056",0.6,0,"88,200,000",0,0,0,"2,911,055","9,703,516",0,0,,無,,新台幣                 10.0000元
1528 - 恩德,董事會通過,1,103/03/25,103/06/06,"70,374,021","107,816,840","149,716,056","61,516,056",0.6,0,"88,200,000",0,0,0,"2,911,055","9,703,516",0,,,無,,新台幣                 10.0000元
面額新台幣10元之公司,,,,,,,,,,,,,,,,,,,,,,
公司代號名稱,資料來源,期別,董事會決議通過股利分派日,股東會日期,期初未分配盈餘/待彌補虧損(元),本期淨利(淨損)(元),可分配盈餘(元),分配後期末未分配盈餘(元),股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積、資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積、資本公積轉增資配股(元/股),股東配發-股東配股總股數(股),董監酬勞(元),員工紅利-現金紅利金額(元),員工紅利-股票紅利金額(元),員工紅利-股票紅利股數(股),員工紅利-股票紅利股數佔盈餘轉增資之比例(%),有無全數分派員工股票紅利而股東未配發股票股利之情事,股東會對於員工紅利及董監酬勞之決議情形與原董事會通過擬議內容之差異原因及合理性,普通股每股面額
1529 - 樂士,股東會確認,1,,103/06/30,"-1,982,515,247","-83,241,595","-2,065,756,842","-2,063,437,280",0,0,0,0,0,0,0,0,0,0,,無,,新台幣                 10.0000元
1529 - 樂士,董事會通過,1,103/04/21,103/06/30,"-1,982,515,247","-83,241,595","-2,065,756,842","-2,063,437,280",0,0,0,0,0,0,0,0,0,,,無,,新台幣                 10.0000元
1530 - 亞崴機電,股東會確認,1,,103/06/09,"741,285,802","235,977,829","908,536,827","724,547,929",2,0,"183,988,898",0,0,0,"4,088,642","16,354,569",0,0,0,無,,新台幣                 10.0000元
1530 - 亞崴機電,董事會通過,1,103/04/16,103/06/09,"741,285,802","235,977,829","908,536,827","724,547,929",2,0,"183,988,898",0,0,0,"4,088,642","16,354,569",0,,,無,,新台幣                 10.0000元
1531 - 高林股,股東會確認,1,,103/06/19,"989,210,372","283,438,383","1,085,270,460","892,119,380",1,0,"193,151,080",0,0,0,"5,101,891","12,754,727",0,0,0,無,,新台幣                 10.0000元
1531 - 高林股,董事會通過,1,103/03/26,103/06/19,"989,210,372","283,438,383","1,085,280,460","892,129,380",1,0,"193,151,080",0,0,0,"5,101,891","12,754,727",0,,,無,,新台幣                 10.0000元
1532 - 勤美,股東會確認,1,,103/06/06,"2,357,506,657","3,196,542,144","5,194,272,615","3,959,273,050",3,0,"1,157,812,095",0.2,0,"7,718,747","39,414,880","39,414,880",0,0,,無,,新台幣                 10.0000元
1532 - 勤美,董事會通過,1,103/03/31,103/06/06,"2,357,506,657","3,196,542,144","5,194,272,615","4,113,647,996",2.6,0,"1,003,437,149",0.2,0,"7,718,747","34,488,020","34,488,020",0,,,無,,新台幣                 10.0000元
1533 - 車王電,股東會確認,1,,103/06/12,"364,649,782","200,283,291","546,233,682","404,097,885",1.5,0,"142,135,797",0,0,0,"3,707,000","5,562,000",0,0,0,無,,新台幣                 10.0000元
1533 - 車王電,董事會通過,1,103/03/25,103/06/12,"364,649,782","200,283,291","546,233,682","404,097,885",1.5,0,"142,135,797",0,0,0,"3,707,000","5,562,000",0,,,無,,新台幣                 10.0000元
1535 - 中宇,股東會確認,1,,103/06/27,"273,627,809","614,802,796","863,025,013","429,926,081",3.5,0,"433,098,932",0,0,0,"1,800,000","22,889,417",0,0,0,無,,新台幣                 10.0000元
1535 - 中宇,董事會通過,1,103/03/20,103/06/27,"273,627,809","614,802,796","863,025,013","429,926,081",3.5,0,"433,098,932",0,0,0,"1,800,000","22,889,417",0,,,無,,新台幣                 10.0000元
1536 - 和大工業,股東會確認,1,,103/06/12,"4,387,447","430,542,769","350,940,878","81,861,272",1.2,0.1,"291,502,906",0,0.3,"6,726,990","11,624,042","11,624,042",0,0,0,無,,新台幣                 10.0000元
1536 - 和大工業,董事會通過,1,103/05/08,103/06/12,"4,387,447","430,542,769","350,940,878","81,861,272",1.2,0.1,"291,502,906",0,0.3,"6,726,990","11,624,042","11,624,042",0,,,無,,新台幣                 10.0000元
1537 - 廣隆光電,股東會確認,1,,103/06/12,"363,009,499","572,910,824","924,012,248","475,292,581",5.5,0,"448,719,667",0,0,0,"15,360,000","21,000,000",0,0,0,無,,新台幣                 10.0000元
面額新台幣10元之公司,,,,,,,,,,,,,,,,,,,,,,
公司代號名稱,資料來源,期別,董事會決議通過股利分派日,股東會日期,期初未分配盈餘/待彌補虧損(元),本期淨利(淨損)(元),可分配盈餘(元),分配後期末未分配盈餘(元),股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積、資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積、資本公積轉增資配股(元/股),股東配發-股東配股總股數(股),董監酬勞(元),員工紅利-現金紅利金額(元),員工紅利-股票紅利金額(元),員工紅利-股票紅利股數(股),員工紅利-股票紅利股數佔盈餘轉增資之比例(%),有無全數分派員工股票紅利而股東未配發股票股利之情事,股東會對於員工紅利及董監酬勞之決議情形與原董事會通過擬議內容之差異原因及合理性,普通股每股面額
1537 - 廣隆光電,董事會通過,1,103/03/20,103/06/12,"363,009,499","572,910,824","924,012,248","475,292,581",5.5,0,"448,719,667",0,0,0,"15,360,000","21,000,000",0,,,無,,新台幣                 10.0000元
1538 - 正峰新,股東會確認,1,,103/06/18,"-344,139,874","-463,346,580","-807,486,454","-807,486,454",0,0,0,0,0,0,0,0,0,0,,無,,新台幣                 10.0000元
1538 - 正峰新,董事會通過,1,103/03/25,103/06/18,"-344,139,874","-463,346,580","-807,486,454","-807,486,454",0,0,0,0,0,0,0,0,0,,,無,,新台幣                 10.0000元
1539 - 巨庭機械,股東會確認,1,,103/06/24,"-58,660,164","91,043,767","39,414,248","39,414,248",0,0,0,0,0,0,0,0,0,0,,無,,新台幣                 10.0000元
1539 - 巨庭機械,董事會通過,1,103/03/27,103/06/24,"-58,660,164","91,043,767","39,414,248","39,414,248",0,0,0,0,0,0,0,0,0,,,無,,新台幣                 10.0000元
1540 - 喬福機械,股東會確認,1,,103/06/25,"29,199,146","117,512,887","143,631,606","32,515,910",1.3,0,"111,115,696",0,0,0,"2,006,561","3,009,845",0,0,0,無,,新台幣                 10.0000元
1540 - 喬福機械,董事會通過,1,103/03/26,103/06/25,"29,199,146","117,512,887","143,631,606","32,515,910",1.3,0,"111,115,696",0,0,0,"2,006,561","3,009,845",0,,,無,,新台幣                 10.0000元
1541 - 錩泰,股東會確認,1,,103/06/20,"12,312,447","-22,759,295","-9,890,603","-9,890,603",0,0,0,0,0,0,0,0,0,0,0,無,,新台幣                 10.0000元
1541 - 錩泰,董事會通過,1,103/03/20,103/06/20,"12,312,447","-22,759,295","-9,890,603","-9,890,603",0,0,0,0,0,0,0,0,0,,,無,,新台幣                 10.0000元
1558 - 伸興,股東會確認,1,,103/06/20,"633,196,245","708,131,316","1,245,477,178","700,503,499",9,0,"544,973,679",0,0,0,"2,850,000","22,000,000",0,0,0,無,,新台幣                 10.0000元
1558 - 伸興,董事會通過,1,103/04/30,103/06/20,"633,196,245","708,131,316","1,245,477,178","700,503,499",9,0,"544,973,679",0,0,0,"2,850,000","22,000,000",0,,,無,,新台幣                 10.0000元
1560 - 中砂,股東會確認,1,,103/06/12,"223,231,992","526,054,724","556,844,862","91,544,862",3.3,0,"465,300,000",0,0,0,"9,400,000","70,000,000",0,0,0,無,,新台幣                 10.0000元
1560 - 中砂,董事會通過,1,103/02/27,103/06/12,"223,231,992","526,054,724","556,844,862","91,544,862",3.3,0,"465,300,000",0,0,0,"9,400,000","70,000,000",0,,,無,,新台幣                 10.0000元
1568 - 倉佑,股東會確認,1,,103/06/23,"54,070,985","85,442,009","130,968,793","79,425,513",0.5,0,"-51,543,280",0,0,0,"1,578,610","2,631,017",0,0,,無,,新台幣                 10.0000元
1568 - 倉佑,董事會通過,1,103/03/11,103/06/23,"54,070,985","85,442,009","130,968,793","79,425,513",0.56250576,0,"-51,543,280",0,0,0,"1,578,610","2,631,017",0,,,無,,新台幣                 10.0000元
面額新台幣10元之公司,,,,,,,,,,,,,,,,,,,,,,
公司代號名稱,資料來源,期別,董事會決議通過股利分派日,股東會日期,期初未分配盈餘/待彌補虧損(元),本期淨利(淨損)(元),可分配盈餘(元),分配後期末未分配盈餘(元),股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積、資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積、資本公積轉增資配股(元/股),股東配發-股東配股總股數(股),董監酬勞(元),員工紅利-現金紅利金額(元),員工紅利-股票紅利金額(元),員工紅利-股票紅利股數(股),員工紅利-股票紅利股數佔盈餘轉增資之比例(%),有無全數分派員工股票紅利而股東未配發股票股利之情事,股東會對於員工紅利及董監酬勞之決議情形與原董事會通過擬議內容之差異原因及合理性,普通股每股面額
1582 - 信錦,股東會確認,1,,103/06/19,"229,959,826","654,915,358","821,124,242","296,627,055",3.5,0,"524,497,187",0,0,0,"12,000,000","54,000,000",0,0,0,無,,新台幣                 10.0000元
1582 - 信錦,董事會通過,1,103/03/28,103/06/19,"229,959,826","654,915,358","821,124,242","296,627,055",3.5,0,"524,497,187",0,0,0,"12,000,000","54,000,000",0,,,無,,新台幣                 10.0000元
1583 - 程泰,股東會確認,1,,103/06/24,"695,940,663","390,078,277","980,000,005","689,770,865",2.7,0,"261,206,230",0.3,0,"2,902,291","4,810,428","25,655,615",0,0,0,無,,新台幣                 10.0000元
1583 - 程泰,董事會通過,1,103/05/13,103/06/24,"695,940,663","390,078,277","980,000,005","689,770,865",2.7,0,"261,206,230",0.3,0,"2,902,291","4,810,428","25,655,615",0,,,無,,新台幣                 10.0000元
1589 - 永冠-KY,股東會確認,1,,103/06/06,"921,524,743","541,118,793","1,533,614,915","1,180,503,362",3.5,0,"353,111,553",0,0,0,0,"11,500,000",0,0,0,無,,新台幣                 10.0000元
1589 - 永冠-KY,董事會通過,1,103/03/14,103/06/06,"921,524,743","541,118,793","1,533,614,915","1,180,503,362",3.5,0,"353,111,553",0,0,0,0,"11,500,000",0,,,無,,新台幣                 10.0000元
1590 - 亞德客-KY,股東會確認,1,,103/05/29,"1,211,126,701","1,710,158,728","2,939,337,079","1,865,187,092",6.3,0,"1,074,149,987",0,0,0,0,"71,836,324",0,0,0,無,,新台幣                 10.0000元
1590 - 亞德客-KY,董事會通過,1,103/03/04,103/05/29,"1,211,126,701","1,710,158,728","2,939,337,079","1,865,187,092",6.3,0,"1,074,149,987",0,0,0,0,"71,836,324",0,,,無,,新台幣                 10.0000元
1592 - 英瑞-KY,股東會確認,1,,103/04/28,"289,443,991","397,592,093","687,036,084","508,569,584",2,0,"178,466,500",0,0,0,"1,821,090","1,821,090",0,0,0,無,,新台幣                 10.0000元
1592 - 英瑞-KY,董事會通過,1,103/05/09,103/04/28,"289,443,991","397,592,093","687,036,084","508,569,584",2,0,"178,466,500",0,0,0,"1,821,090","1,821,090",0,,,無,,新台幣                 10.0000元
1598 - 岱宇國際,股東會確認,1,,103/06/26,"77,505,828","23,606,357","98,751,549","98,751,549",0,0,0,0,0,0,0,0,0,0,0,無,,新台幣                 10.0000元
1598 - 岱宇國際,董事會通過,1,103/04/28,103/06/26,"77,505,828","23,606,357","98,751,549","98,751,549",0,0,0,0,0,0,0,0,0,,,無,,新台幣                 10.0000元
1603 - 華電,股東會確認,1,,103/06/24,"-89,127,961","245,723,268","42,144,068","42,144,068",0,0,0,0,0,0,0,0,0,0,,無,,新台幣                 10.0000元
1603 - 華電,董事會通過,1,103/03/26,103/06/24,"-89,127,961","245,723,268","42,144,068","42,144,068",0,0,0,0,0,0,0,0,0,,,無,,新台幣                 10.0000元
1604 - 聲寶,股東會確認,1,,103/06/16,"149,091,625","427,995,866","519,924,189","146,824,139",0.7,0,"373,100,050",0,0,0,"3,851,963","11,555,888",0,0,0,無,,新台幣                 10.0000元
面額新台幣10元之公司,,,,,,,,,,,,,,,,,,,,,,
公司代號名稱,資料來源,期別,董事會決議通過股利分派日,股東會日期,期初未分配盈餘/待彌補虧損(元),本期淨利(淨損)(元),可分配盈餘(元),分配後期末未分配盈餘(元),股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積、資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積、資本公積轉增資配股(元/股),股東配發-股東配股總股數(股),董監酬勞(元),員工紅利-現金紅利金額(元),員工紅利-股票紅利金額(元),員工紅利-股票紅利股數(股),員工紅利-股票紅利股數佔盈餘轉增資之比例(%),有無全數分派員工股票紅利而股東未配發股票股利之情事,股東會對於員工紅利及董監酬勞之決議情形與原董事會通過擬議內容之差異原因及合理性,普通股每股面額
1604 - 聲寶,董事會通過,1,103/03/26,103/06/16,"149,091,625","427,995,866","519,924,189","146,824,139",0.7,0,"373,100,050",0,0,0,"3,851,963","11,555,888",0,,,無,,新台幣                 10.0000元
1605 - 華新,股東會確認,1,,103/06/11,0,"-2,688,696,290","2,607,419,924","2,607,419,924",0,0,0,0,0,0,0,0,0,0,0,無,,新台幣                 10.0000元
1605 - 華新,董事會通過,1,103/03/05,103/06/11,0,"-2,688,696,290","2,607,419,924","2,607,419,924",0,0,0,0,0,0,0,0,0,,,無,,新台幣                 10.0000元
1608 - 華榮,股東會確認,1,,103/06/12,"58,598,986","420,579,315","488,930,940","45,989,486",0.7,0,"442,941,454",0,0,0,"8,138,260","12,207,390",0,0,,無,,新台幣                 10.0000元
1608 - 華榮,董事會通過,1,103/03/20,103/06/12,"58,598,986","420,579,315","488,930,940","45,989,486",0.7,0,"442,941,454",0,0,0,"8,138,260","12,207,390",0,,,無,,新台幣                 10.0000元
1609 - 大亞電線,股東會確認,1,,103/06/06,"230,212,789","142,612,569","342,539,986","226,503,828",0.2,0,"116,036,158",0,0,0,"3,850,539","1,283,513",0,0,,無,,新台幣                 10.0000元
1609 - 大亞電線,董事會通過,1,103/03/11,103/06/06,"230,212,789","142,612,569","358,564,101","242,527,943",0.2,0,"116,036,158",0,0,0,"3,850,539","1,283,513",0,,,無,,新台幣                 10.0000元
1611 - 中電,股東會確認,1,,103/06/20,"188,911,876","-539,468,766",0,0,0,0,0,0,0,0,0,0,0,0,0,無,,新台幣                 10.0000元
1611 - 中電,董事會通過,1,103/03/27,103/06/20,"188,911,876","-539,468,766",0,0,0,0,0,0,0,0,0,0,0,,,無,,新台幣                 10.0000元
1612 - 宏泰,股東會確認,1,,103/06/26,"710,439,052","51,365,081","828,649,069","585,535,772",0.75,0,"243,113,297",0,0,0,"4,752,743","9,505,485",0,0,0,無,,新台幣                 10.0000元
1612 - 宏泰,董事會通過,1,103/03/27,103/06/26,"710,439,052","51,365,081","828,649,069","585,535,772",0.75,0,"243,113,297",0,0,0,"4,752,743","9,505,485",0,,,無,,新台幣                 10.0000元
1614 - 三洋電,股東會確認,1,,103/06/19,"459,490,019","240,925,889","768,123,567","525,921,502",0.9,0,"242,202,065",0,0,0,"10,044,000","43,207,019",0,0,,無,,新台幣                 10.0000元
1614 - 三洋電,董事會通過,1,103/03/19,103/06/19,"459,490,019","240,925,889","768,123,567","525,921,502",0.9,0,"242,202,065",0,0,0,"10,044,000","43,207,019",0,,,無,,新台幣                 10.0000元
1615 - 大山,股東會確認,1,,103/05/30,"91,050,034","30,010,103","117,998,808","84,440,273",0.3,0,"33,558,535",0,0,0,"1,168,778","1,168,778",0,0,0,無,,新台幣                 10.0000元
1615 - 大山,董事會通過,1,103/04/16,103/05/30,"91,050,034","30,010,103","117,998,808","84,440,273",0.3,0,"33,558,535",0,0,0,"1,168,778","1,168,778",0,,,無,,新台幣                 10.0000元
面額新台幣10元之公司,,,,,,,,,,,,,,,,,,,,,,
公司代號名稱,資料來源,期別,董事會決議通過股利分派日,股東會日期,期初未分配盈餘/待彌補虧損(元),本期淨利(淨損)(元),可分配盈餘(元),分配後期末未分配盈餘(元),股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積、資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積、資本公積轉增資配股(元/股),股東配發-股東配股總股數(股),董監酬勞(元),員工紅利-現金紅利金額(元),員工紅利-股票紅利金額(元),員工紅利-股票紅利股數(股),員工紅利-股票紅利股數佔盈餘轉增資之比例(%),有無全數分派員工股票紅利而股東未配發股票股利之情事,股東會對於員工紅利及董監酬勞之決議情形與原董事會通過擬議內容之差異原因及合理性,普通股每股面額
1616 - 億泰,股東會確認,1,,103/06/17,"-184,096,781","3,266,115","-106,478,122","-106,478,122",0,0,0,0,0,0,0,0,0,0,0,無,,新台幣                 10.0000元
1616 - 億泰,董事會通過,1,103/03/17,103/06/17,"-184,096,781","3,266,115","-106,478,122","-106,478,122",0,0,0,0,0,0,0,0,0,,,無,,新台幣                 10.0000元
1617 - 榮星電線,股東會確認,1,,103/06/17,0,"16,873,746","50,676,402","50,676,402",0,0,0,0,0,0,0,0,0,0,0,無,,新台幣                 10.0000元
1617 - 榮星電線,董事會通過,1,103/03/20,103/06/17,0,"16,873,746","50,676,402","50,676,402",0,0,0,0,0,0,0,0,0,,,無,,新台幣                 10.0000元
1618 - 合機公司,股東會確認,1,,103/06/23,"995,741,798","-65,463,874","883,176,523","883,176,523",0,0,0,0,0,0,0,0,0,0,0,無,,新台幣                 10.0000元
1618 - 合機公司,董事會通過,1,103/05/09,103/06/23,"995,741,798","-65,463,874","883,176,523","883,176,523",0,0,0,0,0,0,0,0,0,,,無,,新台幣                 10.0000元
1626 - 艾美特-KY,股東會確認,1,,103/06/25,"299,447,594","611,640,010","788,130,907","475,770,569",2.55,0,"312,360,338",0,0,0,"5,998,720","29,986,402",0,0,,無,,新台幣                 10.0000元
1626 - 艾美特-KY,董事會通過,1,103/03/28,103/06/25,"299,447,594","611,640,010","788,130,907","475,770,569",2.55,0,"312,360,338",0,0,0,"5,998,720","29,986,402",0,,,無,,新台幣                 10.0000元
1701 - 中化,股東會確認,1,,103/06/06,"641,144,362","240,346,883","846,646,560","697,606,020",0.5,0,"149,040,540",0,0,0,"1,674,613","16,746,128",0,0,,無,,新台幣                 10.0000元
1701 - 中化,董事會通過,1,103/03/07,103/06/06,"641,144,362","240,346,883","846,646,560","697,606,020",0.5,0,"149,040,540",0,0,0,"1,674,613","16,746,128",0,,,無,,新台幣                 10.0000元
1702 - 南僑投控,股東會確認,1,,103/06/06,"286,889,226","854,366,330","965,290,532","377,024,608",2,0,"588,265,924",0,0,0,"30,757,188","7,689,297",0,0,0,無,,新台幣                 10.0000元
1702 - 南僑投控,董事會通過,1,103/03/18,103/06/06,"286,889,226","854,366,330","965,290,532","377,024,608",2,0,"588,265,924",0,0,0,"30,757,188","7,689,297",0,,,無,,新台幣                 10.0000元
1704 - 榮化,股東會確認,1,,103/06/30,"1,147,472,494","-224,886,907","953,521,479","526,900,295",0.50016589,0,"426,621,184",0,0,0,0,0,0,0,0,無,,新台幣                 10.0000元
1704 - 榮化,董事會通過,1,103/03/31,103/06/30,"1,147,472,494","-224,886,907","953,521,479","526,900,295",0.5,0,"426,621,184",0,0,0,0,0,0,,,無,,新台幣                 10.0000元
1707 - 葡萄王,股東會確認,1,,103/06/23,"296,959,832","835,762,380","1,046,360,710","395,185,510",5,0,"651,175,200",0,0,0,"14,969,545","82,332,497",0,0,,無,,新台幣                 10.0000元
面額新台幣10元之公司,,,,,,,,,,,,,,,,,,,,,,
